text	user_id	news_id	cluster
LOVELY picture Paul	956929013502660608	politifact12104	3
Beautiful 	514838295	politifact12104	3
Thanks Serena	701450026392936449	politifact12104	3
Beautiful!!!	198236459	politifact12104	3
Cheers Mali	701450026392936449	politifact12104	3
That is stunning!!	1037749138815954946	politifact12104	3
Thanks Tonia	701450026392936449	politifact12104	3
Fantastic image	790610287422472192	politifact12104	3
Thanks Peter	701450026392936449	politifact12104	3
Cracker	3043898836	politifact12104	3
Thanks Vee	701450026392936449	politifact12104	3
Lovely photo Paul	956929013502660608	politifact12104	3
What you encountered was clearly a ghost from season 2	2946026853	politifact12104	3
Hello. I so sorry that your son did not receive Roadside Assistance in a timely manner. I'm sure that was difficult for him personally and for you as a parent. To look further into this concern, please send a Direct Message with your contact ph# and email address. TY! ~DM	16274102	politifact12104	3
Too young.	1586447804	politifact12104	3
Poor thing	998424527204945920	politifact12104	3
YIKES, hope you feel better	167424102	politifact12104	3
Thank you.	15432732	politifact12104	3
Sorry. I sure hope it goes away soon	4561122612	politifact12104	3
Me too! Headaches are miserable and make you not feel like doing anything...	1216162105	politifact12104	3
Brilliant!! 	1244716477	politifact12104	3
Craig is looking fairly rough, is he on the gear?	3121652575	politifact12104	3
you lads are so great, can't wait to watch you play even bigger venues in years to come x	1017526246450843648	politifact12104	3
Yeah, a headache as in they thought they could make racism perfectly acceptable. They even sold their country to Russia on that bet. Pesky people with principles!	58008747	politifact12104	3
No difference between the two major political parties? People need to #LearnTheDifference.	3018624294	politifact12104	3
"Aw, did the GOP catch a case of white supremacy? ""Not being a racist every day keeps the Nazis away""! That's what my doctor tells me."	161427410	politifact12104	3
Who are the new faces joining the team tomorrow???	1597591268	politifact12104	3
Not sure yet. It depend on who we will trade for.	1318913046	politifact12104	3
My condolences on the passing of your friend 	818224345747075073	politifact12104	3
Sorry for your loss	187240046	politifact12104	3
So sorry, Neil. 	88450167	politifact12104	3
another time I had a bad Friday night in college, got home at 11:30, and went alone to a Prince show at 1am. I just connected these two nights.	16337142	politifact12104	3
I think bc I've been listening to Entertainment! this week for the first time in like 12 years and it's more incredible than ever.	16337142	politifact12104	3
whoa I never realized Gail Ann Dorsey played with them in the 90s, that is so perfect.	16337142	politifact12104	3
yet people in our district vote against their interests again and again.....	57676563	politifact12104	3
politicians aren't out-of-touch,  they're snake oil salesmen peddling fear and bigotry to the uneducated voter.	57676563	politifact12104	3
You are setting the bar awfully high at $100,000. 1 out of 4 in #illinois make that. Yes half are the state #AFSCME  workers households  but we cannot continue to rely on job growth in government as a means to prosper. #twill	998260558104276992	politifact12104	3
One buried archive points to another which has been buried in reverse	1049249884392452096	politifact12104	3
The point is, many opportunities deflect from the need to scrutinise a buried archive	1049249884392452096	politifact12104	3
A third rhetorical son wove a monstrous paper trail which predated those who read it	1049249884392452096	politifact12104	3
Mercilessly, 14 of 69 were taken by two of our own hollow sons, who respectively and officially, hide behind rhetorical lies	1049249884392452096	politifact12104	3
Those who met the hollow criteria were mercilessly hunted and fell victim to men who, thankfully, can nolonger commit	1049249884392452096	politifact12104	3
Significantly, by arrangement, others become circumstantial scapegoats for those who avoid close scrutiny, thus	1049249884392452096	politifact12104	3
A third rhetorical son complies with his pal who decrees that, understandably, the very fabric of our society is threatened (and mercilessly, too)	1049249884392452096	politifact12104	3
Rest in Peace Sir.	837846548281196544	politifact12104	3
Ah okay this might be too far off but if we assume that he reads his stories to his friend (his voice switching really makes me thinks so)? maybe he got used to addressing himself differently because he always had to read thse stories where he acts like the person he's narrating.	2835929875	politifact12104	3
Omg wow this is so sad???? Like? Idek how to say it now but wow, Gentarou with such a possible backstory. Im just gonna wipe mybyears inna cirner until they confirm what the hell is actually up with him hhh	2835929875	politifact12104	3
Please say shit. I feel like poop is for the under fives	876888048340021251	politifact12104	3
Up to page 11. Body count has reached 5.	2808990266	politifact12104	3
"Apart from this chapter (and one other) this is not a violent book. 

But... I've discovered that violence is far easier to write, technically, than sex. 

Writing sex you have to show and make it credible that the characters have some mutual understanding and liking. 

#writing"	2808990266	politifact12104	3
um... the *fuck*?	4834422505	politifact12104	3
"Fuck is more powerful than gods. And infinitely more pleasant.

It is therefore my oath for things desired or needed. 

Oddly, when I hit my thumb with a hammer, I say things like, ""Ow! That hurt!"" It's a linguistic side-effect of being without religious or sexual taboos."	2808990266	politifact12104	3
that makes sense. I need to figure out the Gaeilge versions of stuff like that...	4834422505	politifact12104	3
"That would be a worthy project! 

I look forward to early results!"	2808990266	politifact12104	3
No you are fine. I rather read about Redskins drama than one more second of Tom Wilson soap opera. Plus Josh Norman is not wrong in some ways.	827328725054275585	politifact12104	3
you are an ever shrinking number.................	146105877	politifact12104	3
just stating a fact, not necessarily a personal preference	146105877	politifact12104	3
The Redskins have been a soap opera for about 20 yrs with almost no football to back it up, gruden crap QB controversy the thing with the grandma and season tickets. Wilson is occasionally in the news and at least caps can hang in their league instead of daily obituaries for WRS	474471480	politifact12104	3
Sorry I disagree with you. I rather read about Redskins right now than the Capitals. Capitals are meh right now - barely can win more than two games in a row.  Maybe with Wilson they will actually play better	827328725054275585	politifact12104	3
Definitely.	338743143	politifact12104	3
The cheek of that old bastard talking about moral fortitude.	233787034	politifact12104	3
He is 'training' to be a politician? 	893649540611424256	politifact12104	3
ON THAT NOTE - HAVE ARTWORK FOR SALE AND I TAKE COMMISSIONS  ;D	16320808	politifact12104	3
She's too good for her own good. Going in against a current world champion who was unbeaten and making it look easy. People don't understand how impressive it was because they don't know her opponent.	179094908	politifact12104	3
Totally agree Ronan.  Katie is in a class of her own.	32842972	politifact12104	3
Great Tweet	75202524	politifact12104	3
"The non world champion at the time McCaskill was her toughest opponent. I can see that possibly happening again on a bigger scale. 

You're right tho Ronan, we just expect Katie to win every time. Like it's some kind of guarantee."	757050415	politifact12104	3
McCaskill ?! She made a fool of her. Not gona happen.doesnt deserve to be in the mix. Mikaela Myer is far better & now Estelle Moosley gone pro. Katie has Volante in March & Persoon for ls belt.  Then she will give  Serrano a good hiding kick her bac to mma.	961321196762607618	politifact12104	3
Only maybe Serrano and Shields be on her level?	990206847276802049	politifact12104	3
Braekhus an exceptional champion as well. Katie will hopefully fight her in 2019, but Serrano is more likely	415097130	politifact12104	3
Serrano could be a money fight and very easy to sell	990206847276802049	politifact12104	3
And you are super lucky if u get attractive domain at your first job :)	2259984006	politifact12104	3
Change your job every 2 years and you will have more chances to enjoy all of them. Maybe not at all them at the same time tough	34588032	politifact12104	3
Job switches should ideally monotonically increase the number of those that you choose	360274076	politifact12104	3
I agree 	15273997	politifact12104	3
And... to say that 1 person on 1 play lost a game when so many players are involved on so many plays in 3 phases of a football game is foolish. Last time I checked football is a TEAM sport! You win as a team and you lose as a team. Everyone has a role and responsibility.	225574181	politifact12104	3
Fairy dust. #qbwhisperer	2992464252	politifact12104	3
sometimes people just step up.	303939191	politifact12104	3
That's just what gods do	1574206231	politifact12104	3
Pretty nice trajectory, right?  Heisman finalist next year.	289663178	politifact12104	3
Honestly he should be this yr.	43817934	politifact12104	3
Eh, I wouldn't say that. He's been lucky and good, but mostly good.	52408714	politifact12104	3
Game managers can be good.  Usually are.  Just rarely great and never bad.	69310067	politifact12104	3
Curry-esque!!	1003427714345328641	politifact12104	3
I love you!!	16352127	politifact12104	3
Gotta return to your roots chase	4862247538	politifact12104	3
MINECRAFT. PLEASE.	910876477721317377	politifact12104	3
neega	973908346121093120	politifact12104	3
this is a perfect opportunity for a turning point in your youtube career	910876477721317377	politifact12104	3
"The most recent iterations of text across all items now run to 143 pages, compared to 236pp in October. Progress!

As per my first tweet, they contain 876 square brackets, indicating areas of disagreement in the text, compared to 2,809 in October."	526871737	politifact12104	3
But you can see progress has been uneven, eg Article 6 voluntary market mechanisms has only seen one iteration. Same for climate finance reporting under Article 9.	526871737	politifact12104	3
"Haitch was probably sitting there thinking ""there's nothing weird about this"" until the one the size of my flat popped up."	987667321815752704	politifact12104	3
I think if they were about the size of a spaniel I could probably cope a bit better with them but I'll stick with this one for now	832592728034799616	politifact12104	3
mood	764930701988814848	politifact12104	3
True that Cons hold the record for building National debt but Libs no that far behind.	97175858	politifact12104	3
If you agree Cons hold the record for increasing our debt, surely that makes their endless screaming about Trudeau's deficits a complete sham.	819185162479144960	politifact12104	3
Deficits are never ok no matter who creates them.	1041347808	politifact12104	3
Neither is faux outrage from those who are the worst offenders.	819185162479144960	politifact12104	3
How many surpluses did Martin and Chetien have, you should take a look the debt actually decreased under them. cons are responsible for 75% percent of debt, last time I checked 25% is far hehind 75%	245624653	politifact12104	3
Yes Mr. Liberal.	1041347808	politifact12104	3
"""Mr. Liberal.""
Crushed it!"	408005000	politifact12104	3
Did you save Stanley the giraffe?	405678323	politifact12104	3
Omg the Donkey	1489461000	politifact12104	3
Thank you for all you do!!!	2852027843	politifact12104	3
Thank you!	101108272	politifact12104	3
Awwwwww the donkey!!!  	36902874	politifact12104	3
Bravo	949964347	politifact12104	3
I remember her speaking about her babies a couple of weeks ago on home and family. Glad they are all safe.	41823360	politifact12104	3
Thank you!	2369888305	politifact12104	3
Thank you! 	95954693	politifact12104	3
Thank you!	17569903	politifact12104	3
Nice ass.	916881066182373376	politifact12104	3
"Sheriffs equestrian mascot nomination ""Malick Fire Donkey"""	1324026979	politifact12104	3
Thank you for your hard work saving people, animals and property! Stay safe!	250024035	politifact12104	3
"I'd love to see details, but I'm one of those smart, informed people who've chosen to #DeleteFacebook, due to its #covert activities and huge #privacy/#security #breaches. 

Please use your own web site to keep us informed. Thanks.

#PrivacyBreaches #UserData #insecure"	11680692	politifact12104	3
this!!! Facebook has become a no go zone	72850869	politifact12104	3
free	958543102964305921	politifact12104	3
Pleasure - it is a great piece!	259371777	politifact12104	3
also like if you're taller than grandpa	2804775824	politifact12104	3
"Not all credits get listed on IMDb, which is where I'm guessing you got that from. Also, some ""credits"" that do end up there are actually ""uncredited"". Do you have a web page that lists all of your credits for the work you do? I'm guessing not, for the same reason I don't."	274718181	politifact12104	3
damn	766275880247259136	politifact12104	3
?	892888267108044800	politifact12104	3
Just jking m8, you just have the same name	991014542992953345	politifact12104	3
fuck off	766275880247259136	politifact12104	3
i literally gasped the same time you did	746254130356772865	politifact12104	3
Unbelievable	892888267108044800	politifact12104	3
just 3 seasons we have the 100+ heat days, its not like your New England summers	31482967	politifact12104	3
Lepastu tukar2 partner... hahahaha	297869007	politifact12104	3
Hahahhaa. Bagus fit. Setia pada satu. Takde pening bapaknya sape.	297869007	politifact12104	3
Have you ever stored and wondered why so many cities worldwide are turning away from Olympics? Perhaps the cost overruns might have something to do with why Calgarians we're not willing to hand over a blank check	1029424625896148997	politifact12104	3
We sell oil cheap cuz business and political leaders failed to leverage against risk by finding new markets decades ago. They took the shortest path which is biting us. We do not even have free trade between provinces. Who are the real losers Mr. B? You and your kind. Its greed.	892242439485792256	politifact12104	3
We just injected $90 billion of borrowed money over the last decade. Still not enough?	505077219	politifact12104	3
1. The money spent would go to significantly less infrastructure in the Calgary area than the Olympics of 88, and would be leveraged for even greater demands for public money to make up for items deliberately left out of the budget.	92433754	politifact12104	3
2. Edmonton, Vancouver, and other sites would have benefited from this bid, with a fraction of the economic exposure.	92433754	politifact12104	3
Mr. B, my family and I had a ton of respect for you till now. I took you for an astute businessman but now we know different. 4 Billion is nothing compared to approx. over 8 billion debt Calgarians will shoulder. Liberal words have failed us so whats different now? Greed?	892242439485792256	politifact12104	3
Politicians in Canada can do it, they just lack the political will to make significant change to anything.	16747704	politifact12104	3
This valuation is grossly off, show me where a city that ever hosted the Olympics made 4 billion dollars. This guy is hilarious!	260447885	politifact12104	3
I really love your works. I think it's awesome for the community to have all this information ;) Super helpfull. Thank you very much!	213869974	politifact12104	3
Accoring to wiki there was a big cultural appropriation uproar about it in the 70s	633935849	politifact12104	3
Yep. Fierce.	360201710	politifact12104	3
Terrifying.	633935849	politifact12104	3
I think your mother just refused to throw the last two containers out in hopes we might eat them before we leave the condo tomorrow....	872710878	politifact12104	3
YOU NEVER KNOW	289592961	politifact12104	3
I refuse to resort to one square!	872710878	politifact12104	3
Legend ! Then Ronaldo came 	2883247523	politifact12104	3
Raul Gonzalez #RealMadrid  #legend #HalaMadrid	2350878507	politifact12104	3
This kind of things is what we should be focusing on. This is to care for others.	1011394851278082049	politifact12104	3
No one working min wage can afford an apartment anywhere in the US	1130275662	politifact12104	3
Very few with ten times min wage can afford an apartment anywhere in the US!!!!! Housing is the most screwed up mess anyone has ever made in the USA and I blame Democrats as much as Republicans. Developers = Corporate interests = pay-to-play politics, law, and economy	291240985	politifact12104	3
You cant even handle a glass of punch let alone throwing one	423696695	politifact12104	3
Hahaha god I hate your autism	859839242	politifact12104	3
devastating.	59507002	politifact12104	3
I'm heartbroken beyond words for her family and children.	14326165	politifact12104	3
Scam artist & fake race-hate monger. I will be notifying any company that you work for you falsify stories & scam insurance companies w/ fake hate crimes. How anyone can consider you a journalist is beyond me.	776774402058821632	politifact12104	3
He needed a day like today...badly. Hope he does it again to help get the split tomorrow. Already a good road trip, getting the 6th W would be awesome	717758741563772928	politifact12104	3
They were afraid to pitch to him. 	51861733	politifact12104	3
The record books care about what they were ranked at the time???? How did Penn State not end up in the playoff in '16? They won the B1G? The committee knew they were frauds. How come Franklin didn't repeat the next year with mostly they same team? Losing to msu (again this year)?	631641135	politifact12104	3
And Harbaugh still doesn't have a Big Ten title despite the Big Ten being relatively down this year with PSU and Wisconsin rebuilding.	2863102924	politifact12104	3
"Looking forward to Manchester on Saturday 
#fameimgonnaliveforever"	948408662	politifact12104	3
Classic !	19562921	politifact12104	3
What the FUCK	3740762416	politifact12104	3
"Those kids rock hard. I love the ""Kill Your Idles"" series. Can't wait to try the Red Berry. Cheers!"	2282824236	politifact12104	3
Progress: my eyeballs are a tolerable temperature, and everything else is burning up	15344145	politifact12104	3
Get better soon! x	67609950	politifact12104	3
My fav gif for moments like that 	24545255	politifact12104	3
If you have a fever you should dispense with the duvets. You are shivering because you are overheating. Take two paracetamol and see what you are like in an hour. If you are no better I'd think about getting some help.	255194500	politifact12104	3
Hope you are feeling better.	255194500	politifact12104	3
From the tyranny of toasty eyeballs, deliver us O Lord	2319560569	politifact12104	3
Praying a chaplet for chilled vitreous fluid	15344145	politifact12104	3
here dis	2319560569	politifact12104	3
This is outstanding	15344145	politifact12104	3
Hi Paul, we're very sorry to hear this. Please DM us with your contact details and store you bought the product from so we can look into this immediately. Thanks.	28596803	politifact12104	3
Don't worry about it. Just saying. I appreciate that if they were sturdier, they'd cost more.	213008360	politifact12104	3
Thanks to you and your family for almost 50 years of building  #GreatCanadians	507935834	politifact12104	3
As parents of Portuguese immigrants, your story is phenomenal!! Love this country for giving my parents the opportunity for being successful in their lives !!	309417446	politifact12104	3
Great, compelling story. 	581586540	politifact12104	3
to the Philippines to marry my dad in January of 1973. They came back to Winnipeg and my dad found work as a machinist and worked two fulltime jobs. They made me later that spring and before I was born they purchased their first home a brand new one in a brand new community,	359103672	politifact12104	3
Tyndall Park. I joke about this often, but my parents truly were one of the first Filipino home owners in Tyndall Park. They eventually sponsored my maternal grandmother, aunts and uncles as well my Father's brothers and sisters and mom and dad. To make a long story short my mom	359103672	politifact12104	3
Came from nothing and had absolutely nothing, and came to Canada with literally no knowledge of what to expect. Not only did coming to Canada make it possible for my family to survive it made it possible for my family to thrive. My parents upgraded their home to another new	359103672	politifact12104	3
home in 1988 in Meadows West and that's where my sisters and I grew up and graduated high school and became university educated. Today my siblings and I are professionals and educators and have families of our own and my parents have 9 grand children and 2 step grand children.	359103672	politifact12104	3
Clearly a sexist you pig /s	1730540575	politifact12104	3
In all, Monty has proven to be a great adversary in battle due to it's simply imposing size and massive physical capabilities.	700861850309808128	politifact12104	3
"Moving down the list, let's go ahead and cross off the one's that don't necessarily need much explaining. 
These will include Kyogre and Groudon.
After uniting the land of Hoenn under a strict ruling, he was awarded with the Pokemon of the land and sea by their respective teams."	700861850309808128	politifact12104	3
"On the more interesting sides of things is his Gardevoir. 
He was not even the original owner of his Gardevoir, but they grew close to each other rather quickly in the kill-or-be-killed world they were in. She's now mainly used as a support for his ever-growing PTSD."	700861850309808128	politifact12104	3
"Another one that is more than interesting is his shiny Rapidash.
He ended up coming across it as a Ponyta in the wild. It was covered in scars and more recent injuries. He ended up nursing it to full health and it ended up becoming a mighty war horse to ride into combat."	700861850309808128	politifact12104	3
All the best Trev 	276885914	politifact12104	3
"In the words of Albert Chevalier

""an' it don't seem a day too much""

I will be reading Major Dudes by Barney Hoskyns"	2926022878	politifact12104	3
You could be two Cuban Gentlemen sleeping all day at Biscayne Bay	540304658	politifact12104	3
Next time come to Cornwall!	17336016	politifact12104	3
It was a cracking show as well.	2949433510	politifact12104	3
that being said hire me to promote your bands i get shit DONE.	1679383788	politifact12104	3
Agreed	222235104	politifact12104	3
Hey! I'm so sorry to see that this has happened to your shoes and so quickly after purchasing them. Please can you DM us so that we can look into this further for you, Thanks! #NLSara	19301055	politifact12104	3
get on	990377647879348224	politifact12104	3
"3 Jar Jar episodes
3 droid squad episodes
4 Mandalore episodes
2 Maul being the hologram CEO (Chief Evil Officer) of Crimson Dawn"	203256976	politifact12104	3
Again...and after Brexit? 	1002492708915695616	politifact12104	3
AGAIN ...And after Brexit what ?	968948879046606848	politifact12104	3
Waiting on a reply from Sam 	968948879046606848	politifact12104	3
"So I take it you agree  the Union is not dying now Sam , 

It's actually support for Independence that is disappearing and that can be proved by FACTS . 

Hope this helps you "	968948879046606848	politifact12104	3
The final city poll from me tonight	16178385	politifact12104	3
"The Red Sox don't face another .500 team until July 30th, a two-game series with the Phillies. 

The Red Sox have nine series against above .500 teams left with two full months to go, not even at the All-Star Break. (PHI 2x, CLE 2x, NYY 3x, HOU 1x, ATL 1x)"	377041376	politifact12104	3
The AL is odd this year.	1517747802	politifact12104	3
If it gets to 4 goals total, that will be surprising	2736673585	politifact12104	3
Was it that bad? I was watching and it just seemed like racing. Was Logano not supposed to do that?	273203326	politifact12104	3
Fix the mic Brodie	2397642191	politifact12104	3
holy moly time flew by. i love you both 	841740446888009728	politifact12104	3
Love you 	3997453163	politifact12104	3
"I kinda like the idea of canon OQ adopting together. I could see Robin being so confused by the adoptions procedures in the world. 

""Why are we filling out all these forms? Don't we just go to the orphanage and just... pick one out?"""	808031093223895040	politifact12104	3
Haha, I do like to wonder about how adoption worked in the EF. Like, I'm sure it was pretty similar to what you said.	905993308002013184	politifact12104	3
"I mean Zelena's parent's pretty much just picked her up off the ground. 

And James' parents bought him from a dark wizard."	808031093223895040	politifact12104	3
"I've written adoption in the EF and it's basically ""Oh, we've stumbled upon this child, he's ours now."" Because like you've said...what we've seen in canon.
Once, I wrote Teen Princess Emma not being ready and giving Henry to Regina and that was closest I've gotten to real world."	905993308002013184	politifact12104	3
#HellYeah	467571993	politifact12104	3
"He changed criticism in the way Stanislavsky changed acting. He fully immersed himself in the chef and food he needed to understand. 
Cheers to one of the greats. RIP."	104677563	politifact12104	3
Wat	3240396234	politifact12104	3
Dont be stupid food writers can never change an entire city. People are going to eat whatever the hell they grew up eating not what critics tell them to eat.	357501975	politifact12104	3
LMAO You, have obviously never lived in L.A.	178265353	politifact12104	3
I live and work in NYC. Not much different here from what's there. People generally dont give a fuck about food critics; most wouldn't even recognize their names dummy.	357501975	politifact12104	3
...but they do have great graphics	17279634	politifact12104	3
And reverse grid pole for race two tomorrow 	1216504230	politifact12104	3
"omg the bitch you told me about?! who asked ""who died""?!"	965622066954276864	politifact12104	3
that woman is fucking ridiculous. her heart: nowhere to be found	965622066954276864	politifact12104	3
preach it sister	705894019	politifact12104	3
darn right u did !!	320202379	politifact12104	3
I LOVE U	3323687848	politifact12104	3
Tenticals picked up a Sony????	47113071	politifact12104	3
Yuhhhhhh my guy 	960437680030081024	politifact12104	3
Also they have my favourite music videos. I don't know what their genre is classified as but if you know of anything similar pls link me.	29668074	politifact12104	3
The report tells us the liberals already ruined Ontario. Ford will spend the next 4 years trying it keep us afloat.	2944418497	politifact12104	3
Yeah keep believing that.	4532581338	politifact12104	3
This is why the number of kids comin' outta me goes as high as 1.	3041358967	politifact12104	3
When law and order collapse...	382554498	politifact12104	3
"being allowed.

Full Disclosure for everyone given a Voice on TV Panel Shows, News, etc (Spokesmen AND Pressure Groups)

So No 'LowTaxChloe' or IEA, unless they explain who funds them with full, verifiable funding Sources - and hello DUP ... !

I think that's a start, - like"	773416317739233280	politifact12104	3
Chief of the Defence Staff, Sir Nick Carter has said, we are in a Hybrid War, and we have to protect our Democracy accordingly.  We were a soft touch last time, and if they want to scrape another win, I hope they're going to have to try a damn sight harder next time !	773416317739233280	politifact12104	3
Go Hawks 	78247803	politifact12104	3
Hopefully they got themselves some Hispanic leadership at the top?	141003933	politifact12104	3
Yes. The AG USA has spaces set aside for Hispanic leaders as well as we have elected Hispanics to non-race specific roles. Also, National leadership teams are led by indigenous leaders, not American missionaries.	15181498	politifact12104	3
YES! Great advice that I still really struggle to follow. #ditchbook	307899854	politifact12104	3
Important to weed things out #DitchBook	2364667867	politifact12104	3
Was dealing Sunday vs Phils for sure	1222863157	politifact12104	3
I look forward to reading the piece. His sliders and change-ups looked solid in his last start. Castillo has helped out my team since I traded for him.	303431853	politifact12104	3
I think he needs to ditch that sinker and go back to four seamer	163628622	politifact12104	3
Where did you take that picture	926501314573623296	politifact12104	3
What picture?	771428751901011968	politifact12104	3
Yes	3218020174	politifact12104	3
Harvick does not care.  Thinks no one can beat him.  Hope he does not make the final 4.	4299725314	politifact12104	3
Good grief! Truex is hitting everything except the lottery out there	233711574	politifact12104	3
Nigga why dont you play like that when we play together 	1025289668	politifact12104	3
Cuz i stay havin to cover niggas that cant play 	3171198990	politifact12104	3
Boi.	1025289668	politifact12104	3
Cat got ya tongue? 	3171198990	politifact12104	3
that shot was cold af	4114835232	politifact12104	3
fortunately for me we did not eat there once lol	824385152	politifact12104	3
25%-33% lead conversion rate is pretty good :)	221668646	politifact12104	3
Thanks for all the outstanding reporting!	13956662	politifact12104	3
"I've just read your post.
Thank you for  hearing our voice and writing about the issues surrounding Okinawa. I believe you showed us the pen is mightier than sword."	3100657141	politifact12104	3
It was great to see your amazing work in Korea Anna. Best of wishes for you in Beijing. Not very far so I guess you'll cross paths with Korea often. Cheers.	134654152	politifact12104	3
Your coverage there will be missed! Hope your excellent Twitter presence makes it through the firewall.	18341320	politifact12104	3
Glad you are willing to move to what surely will be the toughest assignment so far.  Lots at stake, so we're counting on you.  All best.	3390663076	politifact12104	3
Go well Anna. Looking forward to your reports from China.	1616677460	politifact12104	3
otsukare-sama!	36619322	politifact12104	3
Wow, all the best on a new adventure! Less nukes at least 	1707281120	politifact12104	3
Good luck, Anna!	15331559	politifact12104	3
"Thanks, Anna, for covering Koreas and Japan with passion for the past year.
Good luck with Chinese assignment. We will be keeping track of you and your reporting anyway."	873904244138557440	politifact12104	3
Thank you for your great reporting on Korea and Japan! I look forward to reading your dispatches from Beijing.	393674635	politifact12104	3
You're heading to Beijing at a great time.	36066624	politifact12104	3
Congrats, Anna! I hope to see you soon in Beijing. I can't wait to read your wonderfuls stories from China. #journalism	258408393	politifact12104	3
Unfortunate news and a great loss for those interested in Korea; but China watchers can rejoice.  Good luck Anna, and sorry I will miss you on my trip to Seoul the week of 9 July	910253568397053952	politifact12104	3
Welcome to Beijing. I can show you where you can buy fake meat. 	25484123	politifact12104	3
Looking forward to the reporting from your new outpost! 	18762284	politifact12104	3
It's been pleasure to read your news on twitter. Thank you and good luck to you~	377940771	politifact12104	3
It will be awesome to have you in Beijing, Anna.  Looking forward to your reporting there.	814215073224949760	politifact12104	3
Four years already? That went fast. Enjoyed and appreciated your work over the years. Best of luck on your next post. Who is taking the Korea / Japan post so we can follow?	202527681	politifact12104	3
Thanks for all your hard work and for helping Mr. Jung and No Chain, and telling the stories of the defectors.  Good luck in your new position.  	22239585	politifact12104	3
 great job. Good luck with the transition	459878393	politifact12104	3
sorry i missed you at the US embassy last year. i love your reporting from Japan and Korea. best wishes for the next chapter!	16714852	politifact12104	3
Congratulations on the new role Anna and on a great reporting record from your latest Japan/Korea stint.	3002974292	politifact12104	3
You did a spectacular job! Will watch for your stories from Beijing.	250678684	politifact12104	3
Well bloody done!	214758555	politifact12104	3
You did a great job. Thanks and good luck in the next assignment!	1011905730	politifact12104	3
They are lucky to have you in Beijing! We'll miss your reporting on the Koreas and Japan!	893874799	politifact12104	3
All the best to you, Anna.	116914454	politifact12104	3
Good luck!! Look forward to reading more of your great work from out there :)	29183527	politifact12104	3
Bravo, Anna!  Great run.  More to come.  Love reading you.	46122873	politifact12104	3
Congrats and looking forward. Enjoyed a lot of your stories and looking forward to some amazing new ones from China :)	589223352	politifact12104	3
Best wishes on the new post. Hope to still hear from you on Radio NZ	88165272	politifact12104	3
We will miss you, Anna.	265654406	politifact12104	3
Such a shame to lose you from this neck of the woods. Thanks for keeping us informed!	14601026	politifact12104	3
Congratulations! I look forward to continuing to read your reporting and analysis!	2448077035	politifact12104	3
And President Moon is also going to miss you at his annual press conference.	83663062	politifact12104	3
Wow- excellent	190298721	politifact12104	3
Benvenuta a Pechino Anna!	29475069	politifact12104	3
Looking forward to sharing your stories with the Chinese nationals in my high school English class. Exposing them to American journalism's views about their country is provocative and instructional. Good luck!	328228484	politifact12104	3
Best of luck! You'll be missed by Korea watchers and researchers.	957210853090189313	politifact12104	3
Thank you for the great reports on the Koreas; I learned a lot from them. Looking forward to the Beijing work!	14581631	politifact12104	3
Congratulations and good luck! So glad to know you are still going to be reporting from here in Asia. Will be eager to follow your Tweets and stories from China!	26682419	politifact12104	3
good luck i think   the ride is going to be interesting given geopolitics of the region	81484701	politifact12104	3
You will like the new life in Beijing. If you need any help in Beijing, please let me know	534732325	politifact12104	3
Look forward to it	46157710	politifact12104	3
Thank you for all you have done. I am glad you will still be reporting from east Asia.	125068970	politifact12104	3
We all going to miss you 	199412718	politifact12104	3
All the best for Beijing Anna!	289232848	politifact12104	3
Congratulations. Who will be covering Japan and the Koreas for the WaPo now?	4130372894	politifact12104	3
thank you for all the great coverage on Japan. Enjoy the time off!	15593010	politifact12104	3
Congratulations!	292931596	politifact12104	3
Thanks for your terrific work, Anna. I'm looking forward to hearing your voice on a new beat.	16051714	politifact12104	3
Oh wow, hope that means we see each other there (and/or in HK)	340094374	politifact12104	3
congrats on the new gig. Will miss your voice in Japan and Korean issues.	451003296	politifact12104	3
Good luck Anna!	58872724	politifact12104	3
Thanks for all your reporting and congrats on the new beat!	15186429	politifact12104	3
best of luck to you	2261038531	politifact12104	3
Thanks for all the terrific insights	247526332	politifact12104	3
Congrats! Your coverage from the region has been essential reading.	7709912	politifact12104	3
Good luck on your new adventure!  	436393281	politifact12104	3
Huge congratulations, Anna, your work has been essential. All the luck in Beijing.	21115142	politifact12104	3
Cant wait to see your work there!! Best of luck!	28394129	politifact12104	3
Congratulations, Anna. I always look forward to your reports and will continue to do so. Enjoy your break, well deserved.	10258872	politifact12104	3
Thanks for the heads up. Good luck.	319082109	politifact12104	3
Good luck to you! Hope you come back as the Seoul bureau chief for the Washington Post someday. 	158632596	politifact12104	3
New challenges await...	950223333009838080	politifact12104	3
Best wishes!	701669970837577729	politifact12104	3
Great work, looking forward to more!	38073019	politifact12104	3
Looking forward to your reporting on the East China Sea and South China Sea issues, from Beijing. ;)	60554220	politifact12104	3
I will miss your frivolous and flippant tweets about Japan and Korea. But you will make that kind of shit about China instead.	1965465295	politifact12104	3
Good fortunes in Beijing!	89042711	politifact12104	3
Anna I live in Puerto Rico  and I have learned a lot from that part of the world because of your reporting. Good luck in your new assignment. 	3182144100	politifact12104	3
Amazing job bringing knowledge about east Asia to not only Americans, but the world. Look forward to seeing your work in China, but still sad about this.	250257768	politifact12104	3
